split;reason;text;value
12087;Time;"Onsdag den 30. maj 2012 (F 41)

også indgået en bred trafikaftale, en aftale, der giver et løft på 1 mia.
kr. om året til bedre og billigere kollektiv trafik. Regeringen vil satse
på uddannelser. Uddannelse er og bliver de unges bedste forsikring
på et arbejdsmarked, hvor kravene bare vokser og vokser. Vi skal
have alle med, og vi skal starte med børnene. Jeg har stor respekt for
alle de lærere, der hver eneste dag gør et godt stykke arbejde med at
give vores børn lærelyst og lærdom – alle vores børn, også den
dreng eller pige, der har det svært. Men når hver sjette barn går ud af
skolen uden at have fået de helt basale færdigheder i læsning og matematik, er det ikke godt nok, og det skal vi gøre bedre sammen. Regeringen har opstillet det mål, at alle børn skal blive dygtigere til
dansk og matematik. Det vil indgå i det folkeskoleudspil, vi vil lægge frem til efteråret. Vi vil lægge vægt på en bred opbakning, blandt
skoleledere, lærere, forældre og elever og også her i Folketinget.
Mit budskab er, at det er muligt at bevare og udvikle det Danmark, vi holder af, men kun, hvis vi arbejder hårdt for det. Alle danskere må yde deres på forskellig vis, og vi får alle sammen noget
igen. Den almindelige lønmodtager skal arbejde mere, men får til
gengæld skattelettelser, der kan mærkes i familiens økonomi.";Kl. 09:12
13418;Time;"De unge skal tage en uddannelse, og de skal gøre den hurtigere
færdig. De får til gengæld en uddannelse betalt af fællesskabet og en
hverdag at stå op til. De ældre, den generation, som har ydet deres
med 40 timers arbejdsuge og 3 ugers ferie, og som ikke kom med på
arbejdsmarkedspensionerne, får forbedret deres pension og får en
større ældrecheck. Det er en del af vores skattereform. Danmarks
virksomheder skal skabe nye arbejdspladser og skaffe praktikpladser
til de unge. De får til gengæld medarbejdere med bedre kompetencer. Og vi får alle sammen et trygt og et solidarisk Danmark.
Vi skal træffe svære beslutninger, og vi skal hele tiden huske på,
hvorfor vi gør det. Vi gør det for vores fælles velfærd. Det er den
røde tråd i regeringens arbejde.
Vi har siddet i regering i snart 8 måneder, og vi har nået meget.
Vi holder hånden under danske arbejdspladser med en kickstart, der
skaber aktivitet i år og til næste år. Vi styrker lånefinansiering til vores virksomheder med ny kapital i milliardklassen. Før kunne en
ufaglært ledig ikke få et truckcertikat eller et buskørekort uden at betale for det selv. Nu har vi afskaffet prisloftet på selvvalgt uddannelse, for bedre uddannelse giver større chance for at få et arbejde. Alle,
der arbejder i Danmark, skal overholde danske regler. Vi bekæmper
social dumping.
Vores børn skal have en tryg start på livet. Vi har skaffet penge
til flere voksne i vuggestuer og børnehaver. Vi sikrer 3.000 ekstra
skolepraktikpladser i år. Det er dobbelt så mange som sidste år. Barn
nummer tre eller fire er ikke mindre værd end barn nummer et og to.
Vi har fjernet loftet over børnechecken. Vi sikrer flere penge til de
kommuner, der har de største problemer at kæmpe med og flest udsatte børn. Vi er en regering, som ønsker at behandle alle ordentligt
– også børn, der er kommet ud ad et lidt forkert spor. Og et af vores
første lovforslag hævede den kriminelle lavalder fra 14 til 15 år.
Vi har også indført en ny balance i udlændingepolitikken. Ikke
med nysprog som starthjælp og udlændingeservice, men med ny
handling. Vi tror ikke på, at mennesker skal have en særlig lav kontanthjælp, fordi de kommer fra et andet land. Om to uger vil de første bøsser og lesbiske kunne blive viet i en kirke. Det er det moderne
Danmark. Alle barnløse skal have mulighed for behandling, ikke
kun dem, der selv kan betale. Vi er en regering, som vil samarbejde
med vores naboer. Vi vil ikke gemme os bag grænsebomme.
Vi har sat en ny retning for Danmark, og jeg vil gerne i dag takke
Enhedslisten for et godt og konstruktivt samarbejde om mange vigtige resultater. Jeg vil også godt understrege, at vi er en regering, som
ønsker at samarbejde bredt. Jeg vil derfor også benytte lejligheden til
at takke alle partier her i Folketinget. I har alle været med i aftaler

3

om et eller flere af de resultater, jeg har nævnt. Det skal I have tak
for.
Nu er vi så gået i gang med de næste skridt: skattereform, trepartsforhandlinger, reformer af førtidspension og fleksjob. Her rækker regeringen også hånden ud til samarbejde, for tænk på, hvad vi
kan nå sammen. Reformerne vil øge arbejdsindsatsen, de vil give
penge til velfærd og uddannelse. Men formålet er også større end
den direkte effekt. Formålet er også at skabe tillid, at skabe en fælles
tro på fremtiden. Tænk på det Danmark, der er inden for vores rækkevidde, et Danmark, hvor virksomhederne investerer igen, så der
kommer nye arbejdspladser, hvor forbrugerne igen bruger penge,
fordi de tror på fremtiden, et Danmark, hvor alle nyder godt af ny
fremgang, et Danmark i arbejde.";Kl. 09:17
17000;Time;"I EU er udfordringen også at træffe vigtige beslutninger for at
sikre fællesskabet. Man kan møde det synspunkt, at Europa skal vælge mellem økonomisk ansvarlighed på den ene side og vækst på den
anden side. Men har gældskrisen i Europa ikke netop vist, at en uansvarlig økonomisk politik er den største trussel mod vækst og arbejdspladser og dermed mod de mennesker, som har mest brug for
fællesskabet? Heldigvis er den europæiske debat langt mere nuanceret.
Der findes ingen lette løsninger, som vil betyde, at de unge kommer i arbejde med et snuptag. Vi kan ikke med et trylleslag få hjulene til at snurre igen i Europa. Vi kan ikke skabe vækst i Europa fra
den ene dag til den anden. Det er et langt, sejt træk, og vi må sætte
ind på flere fronter samtidig, for tingene hænger sammen.
For det første skal alle EU-lande bevare fokus på at få styr på deres økonomi og sikre sunde offentlige finanser. For det andet skal
landene gennemføre de nødvendige nationale reformer af f.eks. deres arbejdsmarkeder. For det tredje skal vi være bedre til at udnytte
vores fælles vækstmuligheder i EU. Det har været det danske formandskabs tilgang fra dag et.
Danmark har nu haft formandskabet for EU i 5 måneder. Det er 5
måneder, hvor der er truffet vigtige beslutninger for både at få styr
på økonomien og få gang i vækst og arbejdspladser. Vi har vedtaget
en finanspagt, som var helt nødvendig for at genoprette tilliden til
europæisk økonomi, og det er en afgørende forudsætning for ny
vækst. Den finansielle regulering er blevet styrket, så vi dæmmer op
for, at spekulation igen kan føre til nye kriser. Og på topmødet for en
uge siden fik det danske formandskab et stærkt mandat til at forsætte
arbejdet med en samlet vækstpakke. Jeg vil fremhæve tre vigtige
områder i vækstpakken:
For det første skal vi have fokus på, hvordan vi kan styrke beskæftigelsen. Vi skal bl.a. udnytte strukturfondsmidlerne bedre, de
skal målrettes initiativer, som skaber arbejdspladser.
For det andet skal vi have mere ud af EU's finansiering til projekter og virksomheder. Vi har aftalt et forsøg med projektobligationer,
som skal sikre penge til ny infrastruktur, og vi vil også forbedre Den
Europæiske Investeringsbanks muligheder for at yde lån til de små
og mellemstore virksomheder.
For det tredje skal vi fjerne de barrierer, der i dag forhindrer, at vi
får fuldt udbytte af det indre marked. Det indre marked er EU's
vækstmotor. Det har givet store fordele for europæiske virksomheder og forbrugere. Men vi kan høste endnu større gevinster.
Vi har allerede indgået en aftale, som vil betyde meget lavere
mobilpriser, og vi er tæt på at være i mål med en række andre initiativer: standardiseringspakke, forslag om det indre marked for venture kapital og det europæiske patent. Selv om man måske nok burde
kunne finde nogle mere mundrette overskrifter til de her direktiver,
er det forslag, som vil styrke væksten.
Det er regeringens ambition, at hele det arbejde kan munde ud i,
at vi på topmødet i juni kan vedtage en samlet vækstpakke for Europa. Hvis det lykkes, kan vi se tilbage på et dansk formandskab, hvor

4

Onsdag den 30. maj 2012 (F 41)

der er taget vigtige beslutninger for at møde Europas dobbelte udfordring: at sikre tillid til den økonomiske politik og at skabe ny vækst
og arbejdspladser.
Danmark er et lille land, men vi tager et stort ansvar i verden. I
januar måned havde jeg igen muligheden for at møde danske soldater, politifolk, rådgivere, læger og sygeplejersker i Afghanistan, og
jeg blev igen imponeret over deres store engagement. De ved, at deres opgave er farlig, men de viger ikke tilbage. Jeg vil her i dag sende en hilsen til de udsendte i Afghanistan: I gør en vigtig og modig
indsats. Jeg ved, at Folketingets brede opbakning betyder utroligt
meget for vores udsendte.";Kl. 09:22
20800;Time;"Under mit besøg i januar talte jeg med to afghanske kvinder –
den ene var parlamentariker, den anden var leder af en organisation,
der rådgiver om kvinders rettigheder. Den ene af kvinderne fortalte
om sin datter, som aldrig havde prøvet at leve under Talebans regime. Datteren havde aldrig oplevet det helvede, det var at være kvinde under Taleban. Og det skulle hun heller aldrig opleve. Kvindernes
budskab var, at det afghanske folk ikke vil tillade, at Taleban får
fodfæste igen. Men selvfølgelig sad frygten dem i kroppen.
Mødet med de to kvinder den januardag i det sneklædte Kabul
var for mig en påmindelse om, hvorfor vi er i Afghanistan. Vi er der
for at forhindre, at landet igen bliver et helle for terrorister. Vi er der
for at give mødre og døtre tro på, at de kan leve et liv i frihed. Og
det er de kvinder, jeg tænker på, når Danmark tredobler bidraget til
finansieringen af de afghanske sikkerhedsstyrker. Det er de kvinder,
jeg tænker på, når Danmark øger udviklingsbistanden til Afghanistan frem mod 2017.
Vi arbejder hen imod NATO's mål: at afghanerne i 2014 overtager ansvaret for egen sikkerhed. I de kommende år skifter vores indsats gradvis fra kamp til træning og bistand. Vi finder en ny balance.
Men vi vender ikke afghanerne ryggen. Den nye balance kendetegner hele regeringens udenrigspolitik. Vi er parate. Vi er parate til at
deltage i de skarpe militære opgaver, når det er nødvendigt. Der er
stor international anerkendelse for vores indsats i Afghanistan, i Libyen og vores kamp mod pirateri ud for Afrikas Horn. Det oplevede
jeg senest, da jeg var til NATO-topmødet for godt en uge siden. Der
er stor anerkendelse af Danmarks indsats. Men vi ønsker samtidig at
styrke den mere langsigtede indsats og om muligt forbygge de voldelige konflikter. Derfor har regeringen øget udviklingsbistanden.
Derfor er fremme af menneskerettigheder et vigtigt element i vores
nye strategi for udviklingsbistanden. Og derfor bakker vi op om frihed og demokrati, f.eks. gennem en øget indsats i Nordafrika og
Mellemøsten. Danmark tager et ansvar for fred og demokrati i verden, et ansvar, der rækker ud over vores størrelse, et ansvar, der støttes af et bredt samarbejde i Folketinget. Det kan vi alle sammen være stolte af.
Vi kan også være stolte af vores samarbejde i rigsfællesskabet.
Samarbejdet mellem Danmark, Grønland og Færøerne bygger på
langt mere end love og regler. Det bygger på en fælles historie. Det
bygger på fællesskab mellem mennesker, på bånd mellem familier,
på stærke venskaber.
Lad mig komme med nogle aktuelle eksempler på, at rigsfællesskabet har vist sit værd. Senest har Grønlands landsstyre med regeringens medvirken forhandlet en fornyelse af fiskeriaftalen med EU
på plads. Og hensynet til Færøerne og rigsfællesskabet vejede tungt,
da regeringen i april måned besluttede at undlade at stemme, når EU
vil give mulighed for sanktioner over for lande, som de vurderer ikke fisker bæredygtigt. Det er en sag, som har meget stor betydning
for Færøerne.
Jeg vil benytte lejligheden til at takke det færøske landsstyre for
den gode og tætte dialog, som vi har haft hele vejen igennem. Og jeg
glæder mig meget til rigsmødet i Grønland til sommer, hvor jeg skal
mødes med landsstyreformanden og lagmanden.";Kl. 09:27
24056;Time;"Jeg vil slutte af med at understrege, at regeringen vil bringe Danmark ud af krisen med vores solidariske velfærdssamfund i behold.
Det mål kan vi kun nå, hvis alle yder det, vi kan – og lidt til. Når vi
ser ud over Danmarks grænser, er Europa stadig hårdt ramt af krisen,
og jeg er ikke i tvivl om, at de lande, som formår at træffe de svære
og nødvendige beslutninger nu, også vil være de lande, der kommer
godt ud på den anden side af krisen. Danmark har muligheden for at
være et af de lande. Den mulighed skal vi gribe, som vi har gjort det
før i vores historie. Jeg vil opfordre til, at vi her i Folketinget rækker
ud efter det, der samler os. Jeg vil opfordre til et bredt og fordomsfrit
samarbejde om de nødvendige beslutninger, og jeg vil opfordre til, at
vi når resultater sammen. Det har Danmark brug for.";Kl. 09:31
24884;Time;"Formanden:
Tak til statsministeren for besvarelsen af forespørgslen.
Vi går så over til forhandlingen, og den første er fru Ellen Trane
Nørby som ordfører for Venstre.";Kl. 09:33
25063;Time;"Forhandling
(Ordfører for forespørgerne)";Kl. 09:33
25127;name_party;":
Det er en stor fordel at begå de fejl, man kan lære af, ret tidligt. Sådan sagde Winston Churchill, og man kan jo håbe på, at det er et udsagn, som regeringen vil tage til sig her, hvor vi nærmer os folketingsårets afslutning. For hvad fik danskerne? De fik utælleligt mange løftebrud, koks i betalingsringen og en Carinadebat, som har sat
en tyk streg under, at regeringen har gjort det mere attraktivt at være
på overførselsindkomst. Virksomhederne fik en femdobling af NOxafgiften, en ekstraskat på generationsskifter, højere sukkerafgifter og
en tidligere planøkonom til at styre biksen, alt sammen Roundup for
væksten og noget, der koster danskerne jobbene.
Regeringsskytset er rettet imod syltede agurker, rødbeder og chokolade, og danskerne skal nu betale mere for helt almindelige dagligvarer. Skattestoppet er afløst af et skattehop, og regningen lyder
indtil videre på 6 mia. kr., som danske familier og danske arbejdspladser skal betale. Punges ud skal der nu også for forsikringer,
børn, biler og boliger. Ja, selv svigerfars hjælp til køkkenombygningen beskattes. Hvis der findes en sygdom, som hedder skattechok,
har den kollektivt ramt danskernes tegnebøger, og det i en sådan
grad, at det er blevet en epidemi.
Den såkaldte kickstart har især fundet sted i grænsebutikkerne
syd for grænsen, og skatteministeren svarer, at regeringen ikke er bekymret for grænsehandelens niveau. Tyskerne og ejerne af grænsebutikkerne smiler hele vejen hen til banken. Måske sundhedseffekten, som regeringen taler om, skal findes, ved at danskerne nu får
mere motion ved at skubbe deres tungt læssede indkøbsvogne i
grænsebutikkerne. Så jo, man må håbe på, at regeringen lærer af sine
fejl og det hurtigt – om ikke for egen skyld her, hvor en sjettedel af
regeringstiden er gået, så for Danmark og danskernes skyld.
Hvis regeringen havde erkendt, at et europamesterskab i høje
skatter og afgifter ikke gavner den danske konkurrenceevne, havde
de i går muligheden for at lave om på det. Der præsenterede regeringen et skatteudspil med en grundlæggende mangel på forståelse af
de problemer, Danmark bakser med. Status efter 8 måneders sejlads
med Vestager og Thornings dobbeltsculler med Søvndal som letmatros er nemlig, at regeringen har skubbet 5.000 mennesker varigt ud
af arbejdsudbuddet, at deres skatte- og afgiftspolitik betyder, at den
almindelige arbejderfamilie får 3.400 kr. mindre til rådighed, at beskæftigelsen er faldet med 4.500 personer, som regeringen ellers lovede ville få et job, når deres kickstart kom i gang. Spørgsmålet er

Onsdag den 30. maj 2012 (F 41)

derfor, om regeringen har modet til ikke bare at erkende sine mange
fejl, men også det politiske mod til fremover at gøre det rette og nødvendige for Danmarks skyld.
I Venstre er vi klar. Vi er et reformparti i regering, og vi er et reformparti i opposition. Vi viger ikke fra ansvaret for danskerne og
Danmarks bedste, blot fordi vi her et par år har indtaget oppositionens del af Folketingssalen. I modsætning til SF og S, der i oppositionen krævede et højere offentligt forbrug, proklamerede velfærdsmassakre og flygtede fra ansvaret, når de svære beslutninger skulle
træffes, tager vi ansvar. Det er præcis i opposition, at troværdige og
ansvarlige partier skilles fra fodnotepartierne, som er villige til at sige hvad som helst og love hvad som helst for at få magten.
Det er her, skillelinjen mellem de partier, der har noget på hjertet
og drives af et politisk projekt, er i forhold til dem, der siger et for at
opnå magten og dernæst løber fra alle løfterne, makulerer deres politik og efterfølgende designer et nyt projekt i et krampagtigt forsøg
på at holde fast på nøglerne til Statsministeriet. Regeringens zigzagkurs har nået et niveau, hvor man kunne håbe på, at ministrenes dyrt
betalte spindoktorer vil udstyre dem med en GPS, så de kan finde en
politisk vej. Regeringens holdninger har nemlig ofte holdt i så få
dage eller så få timer som høringsfristen på deres lovforslag.
Nej, ingen er fejlfri, heller ikke os, men vi er ikke argumentresistente, og derfor ved vi også, at der er veje, man skal afholde sig fra,
hvis man vil det bedste for Danmark. Tag fedtafgiften, et finansieringselement i 2009-skattereformen. Fedtafgiften gavner ikke danske
virksomheder, alligevel fortsætter regeringen som et hold sprinterhunde ud ad den samme vej.";Ellen Trane Nørby
29474;Time;"Danmark har et europamesterskab i at have de højeste skatter,
punktafgifter og energiafgifter, og spillefladen er i dag en helt anden,
end den var før valget. Regeringen har taget 6 mia. kr. fra danskerne
og afskaffet skattestoppet. Derfor er tiden moden til at give danskerne deres penge tilbage.
Hvis Venstre skal lave en skattereform med regeringen, skal det
være en skattereform med perspektiv, en ambitiøs skattereform eller
ingen. Der er intet perspektiv i at tage pengene op af én lomme for
siden at lægge dem ned i en anden. Det gavner ikke Danmark, det
skaber højst lommeuld, ikke gang i hjulene, ikke bedre konkurrencevilkår og ikke flere job.
Vi satte os sidste forår i spidsen for den reformalliance bestående
af Dansk Folkeparti og De Radikale, som sammen med VK-regeringen aftalte en tilbagetrækningsreform, der var nødvendig for at sikre
dansk økonomi. Derfor glæder det os også, at Socialdemokraterne
og SF efter valget har tilsluttet sig efterlønsreformen og senest også
VK-regeringens forslag om en moderat vækst i det offentlige på 0,8
pct. Med 2020-planen har regeringen selv peget på, at der er 13 mia.
kr., som kan bruges til at understøtte væksten og konkurrenceevnen i
Danmark, hvis de ansvarlige reformer vel at mærke følges af målrettede vækstinitiativer og private investeringer frem for ukontrolleret
vokseværk i en offentlig sektor, som allerede i dag er blandt verdens
største.
Når regeringen beder danskerne om at arbejde mere, mens arbejdsløsheden fortsat er høj, skal vi som politikere sikre, at der er job
til dem. Det gør vi ikke med det skatteudspil, som regeringen er
kommet med. Det gør vi gennem en ambitiøs skattereform, som
sænker skatten på arbejde for så vel manden på produktionsgulvet
som kemiingeniøren i kitlen og virksomheden, der gerne vil udvide
produktionen i Danmark og ansætte flere. Hvis regeringen vitterlig
mener, at den vil diskutere reformer, der kan øge det danske arbejdsudbud, styrke de offentlige finanser og sænke skatten på arbejde, så
er vi klar til at bruge den historiske mulighed, som er opstået nu,
hvor SF og S har kastet dele af den skattesocialisme fra 12-minutters-planen over bord, som de ellers gik til valg på.

5

Men selvfølgelig har vi nogle krav. De penge, vi kan frigive gennem reformer og besparelser, vil vi være med til at bestemme over.
Dem skal regeringen ikke solde op sammen med Enhedslisten på
overforbrug. Pengene skal investeres fornuftigt.
Vi skabte i 2006 globaliseringspuljen. Fra 2001 til 2011 brugte vi
over 18 mia. kr. mere på forskning og uddannelse, fordi vi ved, at
målrettede investeringer i forskning og unges uddannelse betaler sig.
Hvad var den nyvalgte regerings første gerning? Jo, det var at skære
419 mio. kr. fra budgettet i investeringer til viden. Det må ikke gentage sig, og derfor vil vi gerne være med til at skabe en ny globaliseringspulje, når den eksisterende løber ud med udgangen af 2012. Vil
regeringen?
I Venstre tager vi ansvar for Danmark. Det gælder, hvad enten vi
er i regering eller i opposition. Det er derfor, vi har givet regeringen
et bredt mandat til en dansk tilslutning til EU's finanspagt, det er derfor, vi har bakket aktivt op om dansk deltagelse i fælles NATO-projekter, det er derfor, vi har deltaget i en lang række delaftaler i forbindelse med finansloven, og det var derfor, vi tog medansvar for en
bredt forankret energiaftale, som både er billigere og bedre end den,
regeringen havde lagt op til. Det er derfor, vi deltager i forhandlingerne om en reform af førtidspensionen og fleksjob.
For i Venstre lytter vi til danskerne. Vi lytter til deres bekymringer, men gør statsministeren det? Lytter statsministeren? I statsministerens øjne er alting jo perfekt, alting er historisk, eller også kommer der en god løsning i morgen. Men i stedet for den højstemte retorik skulle statsministeren og hendes ministerhold bevæge sig ud
bag de tykke mure og lytte til, hvordan den reelle virkelighed er på
en fabrik i Aalborg, på et gartneri på Fyn eller hos den butiksansatte,
som netop er blevet fyret, fordi salget er flyttet til grænsebutikkerne.
Historisk er noget først, når man har modet til at gøre det nødvendige og ikke bare taler om det.
Venstre har modet og evnerne til at lave de nødvendige reformer
med et bredt flertal, men har statsministeren? Perfekt er politik sjældent, men troværdigt er det først, når man kan stole på de løfter, politikerne giver. Troværdig er statsministeren ikke, men man kan dog
håbe på, at hun har lært af de fejl, hun har begået siden valget, ikke
for hendes egen skyld, men for Danmarks skyld.
Jeg skal på vegne af Venstre, Dansk Folkeparti og Det Konservative Folkeparti læse følgende forslag til vedtagelse op:
Forslag til vedtagelse
»Folketinget konstaterer, at Danmark har fået en regering, som har
gjort det dyrere at være dansker og som har gjort det dyrere at drive
virksomhed samt forringet tilskyndelsen til at tage et arbejde ved at
afskaffe starthjælpen og kontanthjælpsloftet. Beklageligvis er arbejdsudbuddet blevet reduceret varigt med 5000 personer.
Skattestoppet har regeringen afskaffet, og indtil videre har regeringen hævet skatter og afgifter med 6 mia. kr., som danske familier og
virksomheder skal betale. Mange af skatterne og afgifterne vender
den tunge ende nedad, og på trods af en stigende grænsehandel fortsætter regeringens skatteudspil med at hæve afgifterne.
Det er den forkerte retning for Danmark i en tid, hvor vores konkurrenceevne er presset, og hvor væksten er lav.
Løsningen på Danmarks problemer er en ansvarlig økonomisk politik, som igennem blandt andet reformer forbedrer rammevilkårene
for danske arbejdspladser, sikrer råderummet i familiernes økonomi
og løfter kvaliteten af velfærdens kerneydelser.«
(Forslag til vedtagelse nr. V 70).

6

Onsdag den 30. maj 2012 (F 41)";Kl. 09:38
35279;Time;"Formanden:
Det af fru Ellen Trane Nørby oplæste forslag til vedtagelse fra tre
partier vil selvfølgelig indgå i de videre forhandlinger.
Jeg har noteret følgende til korte bemærkninger: Magnus Heunicke, Sofie Carsten Nielsen, Jesper Petersen, Per Clausen, Nadeem
Farooq, Ole Birk Olesen, Thomas Jensen, Maja Panduro og Joachim
B. Olsen. Vi når ikke alle, men vi ser, hvor langt vi når. Magnus
Heunicke for en kort bemærkning.";Kl. 09:44
35716;Time;"mia. kr. fra den offentlige sektor og sprede ud til skattelettelser til de
rigeste. Så tager man jo penge fra de ældre, fra sygehusene, fra børnepasningen. Så er der jo to gigantiske huller, og det er derfor, at
Folketinget spørger Venstre: Kan vi få et svar fra Venstre på, om der
kommer en plan fra Venstre i dag? Lad os få en plan, der er gennemregnet, som har et svar på, om der er huller i Venstres politik, og
hvordan man vil finansiere skattelettelserne.";Kl. 09:44
36189;Time;"Formanden:
Ordføreren.";Kl. 09:47
36223;Time;;Kl. 09:47
36244;name_party;":
Tak. Nu fik vi så en tale fra Venstre, og vi lytter altid meget nøje
efter, fordi det er meget småt, hvad der kommer af konkrete ting fra
Venstre. Noget, der virkelig kunne kvalificere debatten, var, hvis
Venstre kom med et reelt politisk oplæg, et forslag til at betale regningen, et forslag til, hvordan vores skattesystem skal se ud, et forslag til, hvad velfærdsvæksten skal være fremover. Så derfor er mit
spørgsmål fuldstændig klart: Kommer der noget fra Venstre i dag?
Kan vi få noget fra Venstre, som er et svar på de udfordringer, vi står
over for, eller er det hele bare taktik og spin? Et konkret spørgsmål
er jo: Hvad skal væksten være i den offentlige sektor fremover?";Magnus Heunicke
36937;Time;"Formanden:
Ordføreren.";Kl. 09:45
36984;name_party;":
Hvis hr. Magnus Heunicke havde læst det konvergensprogram, som
regeringen selv har lagt frem, eller den 2020-plan, som regeringen
selv har lagt frem, ville hr. Magnus Heunicke vide, at der ikke er noget hul. Den tilbagetrækningsreform, som VK-regeringen aftalte
sammen med Det Radikale Venstre og Dansk Folkeparti betyder, at
hvis vi gik på ferie i morgen og holdt ferie frem til 2020, ville der
stadig væk være mulighed for at kunne have en offentlig realvækst
på 0,6 pct. Det er det, der står sort på hvidt i regeringens eget konvergensprogram. Derfor er der ikke noget hul. Det, vi diskuterer nu,
er, hvordan vi i fællesskab kan skabe de reformer, der sikrer, at vi får
9 mia. kr. ekstra, sådan at vi ikke bare kan have en realvækst på 0,6
pct., men på 0,8 pct.";Ellen Trane Nørby
37760;Time;;Kl. 09:48
37771;Time;;Kl. 09:45
37794;name_party;":
Jeg kan jo høre på hr. Magnus Heunickes spørgsmål, at hr. Magnus
Heunicke overhovedet ikke har lyttet til indholdet af min tale, og
derfor gentager jeg gerne. VK-regeringen lavede en 2020-plan, hvor
væksten i det offentlige lå på en realvækst på 0,8 pct. Det nævnte jeg
også i min tale. Det er det, vi ønsker det skal være fremover, og det
glæder os sådan set, at regeringen også har tilsluttet sig den ambition, for det betyder jo også, at for det rum på op til 13 mia. kr., som
regeringen selv har peget på i sin 2020-plan, kan vi forhandle om,
hvad de skal bruges til, og der er vi meget konkrete. Vi mener, at de
skal bruges til at sænke skatten på arbejde på tre steder, altså ved at
forbedre beskæftigelsesfradraget markant, ved at hæve topskattegrænsen og ved at lave en erhvervsskattepakke, så vi kan sænke
skatten på vores danske virksomheder, så de kan ansætte flere. Det
tror vi sådan set skaber vækst og beskæftigelse i Danmark. Det er
det, vi hører, når vi er rundt i landet, det er det, der er behov for, i
modsætning til den her kickstart, som mest af alt har kickstartet
grænsehandelsbutikkernes omsætning, og hvor vi jo i går kunne se,
at antallet af danske sodavand og øl, der bliver købt syd for grænsen,
nu er steget voldsomt.";Ellen Trane Nørby
39052;Time;"Formanden:
Hr. Magnus Heunicke.";Kl. 09:46
39095;Time;;Kl. 09:46
39116;name_party;":
Så er der jo ikke kun ét, så er der to problemer, for når Venstre nu
siger, at det stadig væk er deres 2020-plan, der holder, så har Venstre ikke svaret på, hvad man vil gøre ved det hul, som er der, det
hul, som er der, fordi konjunkturerne ikke er blevet bedre, siden
Venstre fremlagde sin 2020-plan. Der er for det første et hul. Og for
det andet siger Venstre, at man fastholder sin plan om, at den offentlige sektor skal vokse med 0,8 pct. for at sikre, at der er penge nok til
ældrepleje, sundhed osv. Den vækstprocent er vi enige i, men det
kan ikke lade sig gøre, hvis Venstre samtidig siger, at man vil tage 5

Formanden:
Så er det fru Sofie Carsten Nielsen for en kort bemærkning.";Magnus Heunicke
39818;Time;;Kl. 09:48
39846;name_party;":
Jeg skulle lige have noget lyd. Tak. Mener Venstre og fru Ellen Trane Nørby, at de 2 mia. kr., som regeringen afsætter til at opfylde
målsætningen om at få 60 pct. i uddannelse – som jeg kan forstå på
en debatudveksling at Venstre og fru Ellen Trane Nørby er helt enige i – så i stedet skal gå til skattelettelser?";Sofie Carsten Nielsen
40172;Time;"Formanden:
Ordføreren.";Kl. 09:48
40206;Time;;Kl. 09:48
40229;name_party;":
Det er jo sådan, at regeringen i sin 2020-plan har spillet ud med, at
man skal spare 2 mia. kr. på uddannelsesområdet, og samtidig skal
man så investere 2 mia. kr. på uddannelsesområdet. Det betyder, at
de 10.000 ekstra studiepladser, som regeringen gerne vil have skal
komme, skal findes inden for det nuværende budget.
Som jeg sagde i min ordførertale – og som Venstre flere gange
har indikeret – så vil vi gerne være med til, at vi i fællesskab skaber
reformer, så vi kan sikre et provenu, som kan gøre, at vi kan investere ekstra i forskning og uddannelse. Det er sådan set derfor, at vi har
foreslået regeringen, at vi i fællesskab skaber en ny globaliseringspulje, når den globaliseringspulje, som vi har nu, løber ud ved årsskiftet.";Ellen Trane Nørby
40980;Time;"Formanden:
Fru Sofie Carsten Nielsen.";Kl. 09:49
41029;Time;;Kl. 09:49
41057;name_party;":
Fru Ellen Trane Nørby svarede jo sådan set ikke på mit spørgsmål,
men jeg vil gå videre til det næste. Kan fru Ellen Trane Nørby så be-

Onsdag den 30. maj 2012 (F 41)

kræfte, at VK-regeringen indgik en aftale om, at forskningsudgifterne maksimalt skulle udgøre 1 pct. af BNP, mens denne regering siger, at 1 pct. er et gulv for forskningsudgifterne, samt at den her regering lagde 300 mio. kr. yderligere til forskningen i forhold til det
finanslovudspil, som den daværende VK-regering havde fremlagt?";Sofie Carsten Nielsen
41573;Time;"Formanden:
Ordføreren.";Kl. 09:50
41607;Time;;Kl. 09:50
41630;name_party;":
Jamen jeg kan bekræfte, at den nuværende regering fra 2011 til 2012
sparer 419 mio. kr. på forskning. Det er jo det, der er resultatet. Det
har ministeren for forskning også bekræftet over for Folketinget adskillige gange.
Så spørger ordføreren lidt til, hvordan vores ambitioner er på
forsknings- og uddannelsesområdet, og der kan jeg sige, at vores
ambitioner er store. Fra 2001 til 2011 brugte vi 18 mia. kr. mere på
uddannelse og forskning. Det gjorde vi jo netop, fordi vi ved, at det
betaler sig at investere målrettet i uddannelse og forskning. Derfor er
vi også enige i regeringens målsætning om, at nu, hvor vi har opnået,
at 54 pct. af en årgang får en videregående uddannelse, er det klogt
at sætte et mål, der hedder 60 pct. Så det er vi sådan set enige i, og vi
har også peget på, at man forhåbentlig i fællesskab gennem reformer
kan sikre flere penge til målrettet at investere på det her område.";Ellen Trane Nørby
42552;Time;"Formanden:
Hr. Jesper Petersen for en kort bemærkning.";Kl. 09:51
