split;reason;text;value
518236;Time;"Trine Mach (SF):
Nå, undskyld! Jo, det er lige foran mig. Jeg beklager, jeg blev så
stresset af, at formanden rejste sig op. Nu skal jeg læse det højt. Der
er faktisk et forslag til vedtagelse, og jeg skal på vegne af de to fore‐
spørgselsstillere, nemlig SF og EL, fremsætte følgende:
Forslag til vedtagelse
»Folketinget anerkender, at mange danske børnefamilier oplever ud‐
fordringer med at få familie- og arbejdsliv til at hænge sammen, og
at der er behov for at finde politiske løsninger – løsninger, der sikrer
et familieliv med balance mellem arbejde og fritid samt familie,
børns trivsel og udvikling samt et velfungerende og stærkt arbejds‐
marked, der er effektivt uden at fremkalde stress og tager særligt
hensyn til kønslige uligheder.
Folketinget opfordrer derfor regeringen til i næste folketingssam‐
ling at indkalde Folketingets partier til drøftelse af løsningsmodeller.
Heri skal indgå en drøftelse af, hvilke af anbefalingerne fra Familieog Arbejdslivskommissionen (2007) der kan være relevante og

gangbare i 2015 – f.eks. tidsbank, bedre fleksibilitet i forhold til om‐
sorgsdage, bedre muligheder for deltid og orlovsordninger. Der skal
indhentes inspiration og erfaringer fra relevante lande. Og fagbevæ‐
gelsen og arbejdsgiverne skal inddrages i en dialog om løsninger,
der vedrører arbejdsmarkedet.«
(Forslag til vedtagelse nr. V 55).";Kl. 21:21
519607;Time;"Formanden:
Det oplæste forslag til vedtagelse fra de to forespørgende partier ind‐
går selvfølgelig i de videre forhandlinger.
Der er en kort bemærkning fra hr. Ole Birk Olesen.";Kl. 21:22
519796;Time;;Kl. 21:22
519818;name_party;":
Det er rigtigt, som fru Trine Mach siger, at forældrene i danske bør‐
nefamilier faktisk arbejder ret meget. Og det er nogle bemærkelses‐
værdige tal, der ligger bag, nemlig det forhold, at fædrene arbejder
mindre i Danmark, end de gør i andre lande, mens mødrene arbejder
betydelig mere, end de gør i andre lande. Sammenlagt bliver det til,
at de danske forældre arbejder mere end forældre i de fleste andre
lande.
Undrer det nogle gange SF, hvad årsagen mon er til, at de danske
børnefamilier føler sig tvunget til at arbejde så meget? Spekulerer SF
nogle gange over, at det måske kan skyldes, at de skal tjene rigtig
mange penge til staten via deres skat, førend de kan få lov til at tjene
penge til sig selv og deres børn?";Ole Birk Olesen
520556;Time;"Formanden:
Ordføreren.";Kl. 21:23
520590;Time;"Trine Mach (SF):
Naturligvis undrer det også os i SF, at børnefamilier skal løbe ekstra
stærkt for få tingene til at hænge sammen både familiemæssigt og
økonomisk. Vi opfatter det bare ikke på den måde, at man skal tjene
penge til staten, men at man skal tjene penge til sig selv og den vel‐
færdsmodel, som vi har organiseret os med, og hvor vi får dækket
vores sygehusbesøg, vores skolegang og vores lægebesøg via den
fælles velfærdsordning, vi nu har sat op. Jeg tror, at rigtig mange
danske familier i virkeligheden betaler deres skat med glæde, netop
fordi de, uanset hvordan pengepungen ser ud, er garanteret at kunne
komme på hospitalet, kunne komme til læge, kunne komme i skole
og tage sig en uddannelse.";Kl. 21:23
521315;Time;"Formanden:
Hr. Ole Birk Olesen.";Kl. 21:24
521358;Time;;Kl. 21:24
521380;name_party;":
Det kan vi jo så have forskellige opfattelser af, altså om de betaler
deres skat med glæde, eller om de betaler deres skat, fordi de ellers
kommer i fængsel. Men det ændrer ikke ved – og jeg synes egentlig
også, at der faldt en indrømmelse fra fru Trine Machs side – at de
arbejder så meget, fordi de skal tjene så mange penge til at betale de‐
res skat, førend de kan tjene penge til sig selv og deres børn. Altså,
det er simpelt hen en nødvendighed for at have en vis levestandard
for en familie, at man arbejder enormt meget, fordi staten tager en
meget stor andel og en større andel, end staten i noget andet land i
verden gør.";Ole Birk Olesen
522023;Time;"Formanden:
Ordføreren.

Tirsdag den 19. maj 2015 (F 25)";Kl. 21:25
522092;Time;"Trine Mach (SF):
Der lagde ordføreren mig nu en hel ord og hensigter i munden. Det,
jeg sagde, var, at der er rigtig mange danske børnefamilier, der løber
meget stærkt for at få familieøkonomien til at hænge sammen.";Kl. 21:25
522319;Time;"Formanden:
Tak til ordføreren for forespørgerne. Så er det fru Tina Nedergaard
som Venstres ordfører.";Kl. 21:25
522432;Time;(Ordfører);Kl. 21:25
522464;name_party;":
Tak. Jeg vil gerne sige tak for lejligheden til at drøfte en aktiv fami‐
liepolitik.
Jeg synes, der har været mange gode betragtninger, også fra mi‐
nisteren, og jeg forstår også udmærket ordføreren for forespørgerne.
Man kan jo bekymre sig en lillebitte smule over, hvor pressede bør‐
nefamilierne er. Vi gør os nærmest alle sammen skyldige i, at vi kan
have lidt vanskeligt ved at kombinere arbejde og familie. Men det
ændrer ikke på, at det er vores egen beslutning, hvor hårdt vi vil
presse vores hverdag, og at med tilvalg kommer der også nogle fra‐
valg.
Venstre er et liberalt parti, og vores primære bekymring er ikke
den familie med to forældre, der synes, de har lidt travlt – det er der
jo mange der har – men som til gengæld har en god bolig og trygge
rammer omkring deres familie og kan tilbyde deres børn muligheder,
der er gennemsnitlige eller endda over gennemsnittet. Forudsætnin‐
gen for, at et barn kan få et godt ungdoms- og voksenliv, er i høj
grad, at forældrene er i job, og det går vores bekymring mere på. Det
bedste, vi faktisk kan gøre for danske børn, mener jeg, er at vise, at
der er brug for deres forældre i et aktivt arbejdsliv, at der er gode ud‐
dannelser til dem, at der er god efteruddannelse til dem, og at vi un‐
derstøtter det på bedst mulig vis herindefra.
Det er også derfor, at vi i Venstre ikke er nær så tilbøjelige til at
finde de institutionelle løsninger for familien og gå ind og sige, at
fædrene må holde noget mere orlov, og tro, at det så nok bliver en
familie i trivsel. Det er jo slet ikke sikkert, for hvis det er sådan, at
morens indkomst er den laveste, kan det være, at de bliver presset
yderligere.
Jeg synes også, at Liberal Alliances hr. Ole Birk Olesen stillede
et fuldstændig relevant spørgsmål: Hvorfor er det, at man arbejder så
meget? Der er da noget bizart i, at kvinderne i Danmark arbejder så
meget, og jeg synes også, at mændene knokler godt. Alligevel føler
folk sig lidt presset. Det er da bl.a. på grund af det høje skattetryk.
Det er, fordi hver eneste gang der er en udfordring i det danske sam‐
fund, skal vi mødes herinde for at sige: Hvad gør vi så ved det? Men
prøv nu at høre her: Vi har generelt en veluddannet befolkning. Vi
har generelt nogle gode uddannelsesmuligheder. Vi har gratis ad‐
gang til de helt basale velfærdsydelser.
Vores primære bekymring går ikke på de familier, hvor man har
lidt for travlt. Vores primære bekymring inden for familiepolitikken
går på, at der er alt for mange børn, der ikke får betingelser, der er
tilstrækkelig gode til, at de med en vis tryghed kan få et godt ung‐
doms- og voksenliv. Derfor vil vi, for så vidt der kan frigøres res‐
sourcer i det danske samfund til det, til enhver tid prioritere de mest
udsatte familier frem for den helt almindelige familie.
Det, vi så til gengæld kan gøre for den helt gennemsnitlige fami‐
lie, er bl.a. at øge valgfriheden, give bedre orientering om – den mu‐
lighed vil jeg gerne kvittere for at andre partier også har fremhævet –
hvilke valgmuligheder man har som familie, bl.a. hvad angår dag‐
pasningsmuligheder. Vi vil også gerne understøtte, at der kommer
flere private tilbud, og vi vil i høj grad gerne sikre, at de forældre,

83

som har et barn med særlige behov – det er måske nogle af de fami‐
lier, der er allermest pressede – har et større og friere valg, bl.a. af
friskoler, hvor de så kan få pengene med.
Så vil jeg gerne understrege, at Venstre på intet tidspunkt, uanset
hvad overskriften måtte være, vil bidrage til at reducere arbejdsstyr‐
ken på et tidspunkt i vores samfundsudvikling, hvor vi har brug for
det stik modsatte, og det vil vi ikke, alene af den grund, at hvis det
skal lykkes os at aflaste familierne og den enkelte medarbejder, som
også er mor eller far, så kræver det, at vi får nogle flere i gang ude
på arbejdspladserne, uanset om det er i den offentlige eller den pri‐
vate sektor.
Jeg skal på vegne af Venstre, Dansk Folkeparti, Liberal Alliance
og Det Konservative Folkeparti fremsætte følgende:
Forslag til vedtagelse
»Familierne er de bedste til selv at indrette rammerne for deres fami‐
lieliv – ikke staten. Erfaringerne viser også, at arbejdsgivere og ar‐
bejdstagere selv er bedre til at skabe fleksibilitet og gode rammer for
både familie- og arbejdsliv frem for staten.
Det gælder f.eks. muligheden for selv at tilrettelægge barselsorlo‐
ven eller tilvalg af et privat pasningstilbud frem for et offentligt. Fa‐
milierne skal selv træffe de valg, der passer til dem. Folketinget an‐
erkender, at mange børnefamilier oplever en travl hverdag, hvor det
kan være en udfordring at forene familie- og arbejdsliv. [Men vi me‐
ner, at løsningen herpå bedst findes mellem arbejdsgiver og arbejds‐
tager].
Særlig for familier med børn med særlige behov er der brug for
større valgfrihed. Folketinget pålægger regeringen at sikre børn og
unge med særlige behov mulighed for – via et friere skolevalg, hvor
pengene følger barnet – at blive optaget på frie grundskoler.«
(Forslag til vedtagelse nr. V 56).
Jeg beklager, formand. Jeg kom til at tilføje noget undervejs. Vi må
lige kigge på antallet af ord, og så må vi reducere det igen. Tak.";Tina Nedergaard
527612;Time;"Formanden:
Det oplæste forslag til vedtagelse på fire partiers vegne indgår i de
videre forhandlinger.
Der er en kort bemærkning fra fru Trine Mach.";Kl. 21:31
527772;Time;"Trine Mach (SF):
Tak. Jeg kunne godt tænke mig at høre, om ordføreren slet ikke an‐
erkender, at der er nogle strukturer, der ligger ud over den enkelte
families ambitioner om mængden af hjemmebagte boller eller fri‐
tidsinteresser eller noget, der afgør, hvordan man kan organisere ba‐
lancen mellem familieliv og arbejdsliv. Hvad med eksempelvis en
sygeplejerske med nattevagter, som er gift med en politibetjent, som
også har nattevagter eller skæve vagter? Hvad er det, de bestemmer
selv? Der er ikke meget fleksibilitet i forhold til at få de to arbejds‐
opgaver og en familie til at hænge sammen.
Er det ikke ordførerens opfattelse, at vi har et ansvar her på Chri‐
stiansborg for at sikre også den type familier muligheden for en bed‐
re balance mellem arbejdsliv og familieliv?";Kl. 21:31
528569;Time;"Formanden:
Ordføreren.";Kl. 21:32
528603;Time;;Kl. 21:32
528624;name_party;":
Det korte svar er nej. For vi skal ikke herindefra tilrettelægge, hvor‐
når skiftende arbejdsgrupper ude på arbejdsmarkedet skal møde på

84

Tirsdag den 19. maj 2015 (F 25)

arbejde. Det kunne jeg ikke drømme om at blande mig i. Det er jo
sådan, at vi også skal have sygeplejersker på sygehusene om natten.
Det kan vi ikke ændre politisk. Vi kan ikke sige til en sygeplejerske,
at hun ikke skal arbejde på sygehuset om natten, fordi vedkommen‐
de er gift med en politimand. Det nytter ikke noget. Der hviler jo og‐
så et ansvar på den enkelte.
Men det, vi kan gøre, er, at vi f.eks. kan genindføre boligjobord‐
ningen, så familien har mulighed for et fradrag og lettere kan blive
aflastet i de daglige praktiske gøremål, så de kan koncentrere sig om
børnene, når de kommer hjem. Det, vi også kan gøre, er, at vi kan
give friere adgang til valg af børnepasning mellem private og selv‐
ejende institutioner og kommunale udbud, så man kan indrette sig
fleksibelt. Det kan vi hjælpe med, men hvornår sygeplejersken og
politimanden arbejder, synes jeg ikke at vi skal blande os i på Chri‐
stiansborg.";Tina Nedergaard
529733;Time;"Formanden:
Fru Trine Mach.";Kl. 21:33
529771;Time;"Trine Mach (SF):
Så må jeg stille spørgsmålet en gang til: Ordføreren hævder, at det
alene er den enkelte families opgave at sikre, at der er en ordentlig
balance i, hvordan man organiserer sig i familien. Spørgsmålet er så:
Er man fuldstændig fri til det, hvis man eksempelvis er en familie,
hvor den ene arbejder som sygeplejerske med nattevagter og den an‐
den er politibetjent med nattevagter – blot som et eksempel? Er det
alene et privat anliggende, eller kunne man fra politisk hold bidrage
til at sikre fleksibilitet for den her familie til at få tingene til at hæn‐
ge bedre sammen?";Kl. 21:33
530374;Time;"Formanden:
Ordføreren.";Kl. 21:33
530408;Time;;Kl. 21:34
530429;name_party;":
Nu antager jeg simpelt hen, at både sygeplejersken og politimanden
er rigtig dygtige, kompetente mennesker inden for deres fag. Derfor
vil de respektive arbejdsgivere, som de er ansat hos, selvfølgelig ik‐
ke fuldstændig iskoldt sige: Nu skal I høre her; vi ved, at I begge to
er i risikozonen ved at have natarbejde hver eneste aften, så det sør‐
ger vi bare for at I har. Det, jeg oplever på arbejdsmarkedet, og det
er både i den offentlige og den private sektor, er, at man er meget
opmærksom på, at det at få kvalificerede og dygtige medarbejdere
også kræver en fleksibilitet fra arbejdsgiveren, men vi kan bare ikke
lovgive os ud af det, og det, vi foretager os i dette lokale, er at lovgi‐
ve. Jeg overlader gerne til private og offentlige arbejdsgivere i sam‐
arbejde med arbejdstagerne at finde de konkrete løsninger.";Tina Nedergaard
531266;Time;"Formanden:
Fru Rosa Lund, en kort bemærkning.";Kl. 21:34
531323;Time;;Kl. 21:34
531339;name_party;":
Tak. Nu handler den her forespørgselsdebat jo ikke om dygtige med‐
arbejdere i den offentlige sektor. Jeg tror sådan set, at vi alle sam‐
men er enige om, at vores sygeplejersker og vores politibetjente er
meget, meget dygtige. Det spørgsmål, som Enhedslisten og SF prø‐
ver at rejse med den her debat, er, hvordan vi får sikret ordentlige
vilkår for at have familie i Danmark.

Jeg er nysgerrig efter at vide, om Venstre slet ikke mener, at der
er noget, vi kan gøre herindefra som politikere, som lovgivere for at
sikre, at børnefamilier får en mindre stresset hverdag.";Rosa Lund
531922;Time;"Formanden:
Ordføreren.";Kl. 21:35
531956;Time;;Kl. 21:35
531977;name_party;":
Jamen det mener jeg bestemt. Altså, jeg nævnte to ting, f.eks. bolig‐
jobordningen, der kan aflaste familien i forbindelse med de praktiske
gøremål – det er hele blå blok jo enige om at vi gerne vil kigge på –
og så mener jeg altså også, at en større fleksibilitet i valget af pas‐
ningsmuligheder er med til at skabe fleksibiliteten.
Jeg har ikke personligt kunnet få det dækket af – jeg er jo en af
de der enlige mødre, vi taler en del om herinde – med det kommuna‐
le tilbud, det giver jo ligesom sig selv. Det har så haft den omkost‐
ning, at jeg har tilvalgt noget privat oveni. Vi træffer nogle valg som
forældre, og hvis vi kunne aflaste herindefra på en meningsfuld må‐
de, ville jeg ikke have noget principielt imod det. Jeg tror egentlig
bare ikke på det.";Tina Nedergaard
532754;Time;"Formanden:
Fru Rosa Lund.";Kl. 21:36
532791;Time;;Kl. 21:36
532807;name_party;":
Som dagtilbudsloven er skruet sammen i dag, er der jo masser af for‐
skellige pasningsmuligheder: dagpleje, kommunal dagpleje, vugge‐
stue, privat dagpleje, private børnepassere, børnehaver, offentlige,
selvejende og kommunale institutioner. Altså, vi har virkelig mange
forskellige pasningstilbud, og alligevel oplever vi, at børnefamilier‐
ne er rigtig, rigtig stressede og rigtig pressede, og det synes jeg jo
siger noget om, at det her med pasningstilbuddene ikke er det, der
løser det. Så jeg er nysgerrig efter at høre, om Venstre har nogle an‐
dre bud end boligjobordningen og de pasningsmuligheder, vi i forve‐
jen har.";Rosa Lund
533446;Time;"Formanden:
Ordføreren.";Kl. 21:36
533480;Time;;Kl. 21:36
533501;name_party;":
Vi kan jo godt, hver eneste gang vi mødes i salen om et eller andet,
sige, at det er verdens vigtigste problem, men vi er af den opfattelse i
Venstre, at vi bliver nødt til at prioritere, hvor vi lægger vores ind‐
sats, og hvor vi bruger vores ressourcer. Og man ved jo godt, at hver
eneste gang vi blander os i arbejdsmarkedets forhold – giver adgang
til deltid m.v. og fuld kompensation på løn – så koster det.
Der vil jeg blot sige fra Venstres side, at når det gælder familie‐
politik, er vores vigtigste prioritet med de ressourcer, der måtte kun‐
ne frigøres – under den ene regering eller den anden regering, det er
sådan set ikke mit ærinde her – at de primært bruges der, hvor den
største udfordring er for danske familier. Og det er de udsatte famili‐
er, og så er det familier, hvor barnet f.eks. har nogle særlige behov.
Det er derfor, at vi i vores forslag til vedtagelse netop understreger,
at de i højere grad skal have adgang til frit valg, end de har i dag.";Tina Nedergaard
534487;Time;"Formanden:
Tak til Venstres ordfører. Fru Julie Skovsby som socialdemokratisk
ordfører.

Tirsdag den 19. maj 2015 (F 25)";Kl. 21:37
534621;Time;(Ordfører);Kl. 21:37
534651;name_party;":
Tak for ordet, og tak til partierne bag forespørgslen. Familiernes vil‐
kår er en helt central del af det, som vi Socialdemokrater kæmper
for. Det handler om gode institutioner og skoler, det handler om et
stærkt sundhedsvæsen, og det handler om en stærk økonomi og et
fleksibelt arbejdsmarked.
En af vores første gerninger, da vi overtog ansvaret i 2011, var
sammen med SF og Enhedslisten at afskaffe VKO's fattigdomsydel‐
ser. Det betød, at nogle af de fattigste familier i Danmark fik bare
lidt mere luft i økonomien, og det betød, at antallet af fattige børn
her i landet faldt. Det var godt for familierne.
Vi afskaffede også den brugerbetaling på ufrivillig barnløshed,
som Venstre, Konservative og Dansk Folkeparti havde indført, en
brugerbetaling, der betød, at der i 2011 kom 900 færre børn til ver‐
den her i Danmark, end der ellers ville have gjort. Det var godt for
familierne.
Endvidere har vi annulleret de ellers planlagte besparelser på bør‐
nechecken, som VKO havde stemt igennem. Børnechecken skal
nemlig være til alle børn og ikke kun til barn nr. 1 og 2. Det var også
godt for familierne.
Vores politik har betydet, at antallet af familier, der bliver sat på
gaden, er faldet år for år. Det er rigtig godt for mange familier.
Inden for psykiatrien er ventetiden for børn og unge faldet fra 72
dage i 2011 til 30 dage sidste år. Det siger sig selv, at det også er
godt for familier med en psykisk sårbar søn eller datter.
På institutionsområdet er jeg stolt af at vi sammen med SF og En‐
hedslisten har prioriteret i alt 750 mio. kr. om året til højere kvalitet
og mere pædagogisk personale i vores dagtilbud. Og vores nye ud‐
spil, der skal styrke kvaliteten i dagtilbuddene, er lige på trapperne.
Særlig når det gælder småbørnsfamilier, er det at sikre et godt og
stærkt dagtilbud set med mine øjne helt centralt. For når balancen
mellem arbejdsliv og familieliv skal gå op i en højere enhed, har vi
som forældre brug for at have vished for, at vores børn har det godt i
de timer, hvor vi selv er på arbejde, ligesom et godt forældresamar‐
bejde også kan være med til at skabe en bedre balance.
Noget af det, som i den seneste tid nærmest er blevet synonym
med familiepolitik – i hvert fald når man åbner en avis – er omsorgs‐
dage og orlovsmuligheder. Hos Socialdemokraterne er vi stærke til‐
hængere af den danske model. Det er bl.a. derfor, at vi i sidste fi‐
nanslov fordoblede fradraget for faglige kontingenter; vi mener, at
en stærk dansk model er en forudsætning for et stærkt velfærdssam‐
fund, som vi kender det. Fordelingen af arbejde og omsorgsdage er
noget, som i Danmark aftales mellem arbejdsmarkedets parter inden
for rammerne af den danske model, og den model har vi ingen pla‐
ner om at udfordre.
Familiernes vilkår ligger os Socialdemokrater meget på sinde. Et
stærkt og solidt velfærdssamfund er den ramme, som giver familier‐
ne tryghed og sikkerhed, og den er vi garant for.
Der er fremsat to forslag til vedtagelser – Socialdemokraterne
kan ikke støtte nogen af forslagene.";Julie Skovsby
537680;Time;"Formanden:
Tak til ordføreren. Fru Karina Adsbøl som Dansk Folkepartis ordfø‐
rer.";Kl. 21:41
537774;Time;(Ordfører);Kl. 21:41
537805;name_party;":
Først og fremmest tak til Enhedslisten og SF for at sætte familiepoli‐
tikken på dagsordenen. Familien er samfundets vigtigste fælles‐

85

skabsenhed. Det første fællesskab, vi stifter i livet, er med familien,
og familien er den vigtigste grundsten i vores samfund.
I Dansk Folkeparti mener vi, at familien selv skal beslutte sig for,
hvordan de indretter sig bedst. Her tænker Dansk Folkeparti på, at
familien selv skal tilrettelægge deres barselsorlov og selv vælge,
hvor de vil have deres børn i institution og skole m.m.
I forhold til skoler og det frie skolevalg er der nogle udfordringer,
der skal løses, for at kommunerne selv kan vælge, om de vil lade til‐
skuddet følge barnet over i den frie grundskole. En væsentlig barri‐
ere i dag er, at kommunerne ikke er forpligtet til at lade det økono‐
miske tilskud, der tilfalder børn og unge med særlige behov i folke‐
skolen, følge disse børn og unge ved valg af en fri grundskole. Det
betyder, at børn og unge med særlige behov ikke har de samme mu‐
ligheder for at benytte det frie skolevalg og vælge en fri grundskole
som andre børn og unge, og at de frie grundskoler stilles økonomisk
ringere ved at optage børn og unge med særlige behov end ved at
optage andre børn og unge. Det er også en udfordring, vi tidligere
har debatteret her i Folketingssalen.
Men der er flere andre udfordringer på området. Der har også væ‐
ret artikler i dagspressen. Bl.a. har Politiken haft en række indlæg
om stressede forældre og om, at forældre ikke bruger tid nok på de‐
res børn. Jeg tror, at forældre gør det bedste, de kan og formår, og at
nogle familier har større udfordringer end andre. Her tænker jeg spe‐
cielt på de familier, der dagligt kæmper med et handicappet eller et
meget sygt barn, og som oftest skal vente lang tid på at få bevilget
hjælp, hjælpemidler, aflastning eller andet. De har brug for en hurtig
afklaring, frem for at de skal vente lang tid på at få deres sag be‐
handlet.
Familielivet handler også om prioriteringer. Det er familiens an‐
svar at prioritere den tid, de har, og træffe vigtige beslutninger i de‐
res dagligdag. Det er samfundets ansvar og opgave at skabe de over‐
ordnede rammer. Her tænker jeg på offentlig transport, sikre skole‐
veje, skoler, pasning m.m. Det er vigtigt at hjælpe de familier, der
har behov for det, herunder den scleroseramte mor, der har brug for
ekstra hjælp i sin hverdag.
I Dansk Folkeparti vil vi gerne drøfte i udvalget, om der er nogle
initiativer, vi kan tage, og vi tænker specielt på, hvordan vi kan gøre
det nemmere og bedre for familier, der har et sygt eller handicappet
barn. Tak for ordet.";Karina Adsbøl
540431;Time;"Formanden:
Tak til ordføreren. Så er det fru Lotte Rod som radikal ordfører.";Kl. 21:44
540519;Time;(Ordfører);Kl. 21:45
540546;name_party;":
Tak. Mange børnefamilier har en travl hverdag, hvor det kan være
svært at få det hele til at hænge sammen. Det er vigtigt, at vi har go‐
de dagtilbud, hvor børnene elsker at blive afleveret, at vi har gode
barselsordninger, at vi har gode skoler, at der er et godt sundhedssy‐
stem, og at der er støtte til de familier, som har brug for lidt ekstra
hjælp.
Hvis jeg skal fremhæve især to ting, som vi har gjort sammen, så
er det, at vi har afskaffet fattigdomsydelserne, sådan at færre børn nu
vokser op i fattigdom, og at vi har fundet 750 mio. kr. om året til
flere og dygtigere pædagoger. Jeg synes, der er god grund til at dis‐
kutere, om vi kan gøre endnu mere fra politisk side for at støtte op
om børnefamilierne, men jeg er ikke sikker på, om lige præcis det
her med omsorgsdagene er det, der står øverst på min ønskeseddel.
Det hænger sammen med, som ministeren også var inde på, at det
koster over 2 mia. kr. om året.
Hvis jeg kun kunne lave en ting om, skulle det være, at børns
baggrund ikke må afgøre deres fremtid. Det må være målet for vores
generation af Radikale, som vores formand, Morten Østergaard, og‐

86

Tirsdag den 19. maj 2015 (F 25)

så har sagt i dag. Derfor er spørgsmålet jo, om vi, hvis vi rent faktisk
stod med de her 2,1 eller 2,6 mia. kr. i hånden, så ville bruge dem på
omsorgsdage, eller om man kunne forestille sig, at man kunne gøre
noget endnu mere målrettet for de børn og familier, som har aller‐
mest brug for det. Jeg tror, at der formentlig vil være andre ting, som
kan gøre en større forskel. Den diskussion stopper jo ikke her, så
selv om der måske ikke lige kommer det ud af debatten, som SF og
Enhedslisten håber på, så synes jeg, at vi skal holde hinanden op på
at fortsætte diskussionen.
Så vil jeg sige, at det undrer mig lidt i dag, at de blå partier har
gjort deres beslutningsforslag om de frie skoler til den tilsyneladen‐
de vigtigste sag på familieområdet, fordi forslaget jo bryder med den
fuldstændig grundlæggende ting ved de frie skoler, nemlig at de er
uafhængige, både økonomisk og pædagogisk, af kommunerne. Det
synes vi i Radikale Venstre har en meget stor værdi, og derfor vil vi
gerne have, at det bliver ved med at være sådan.";Lotte Rod
542752;Time;"Formanden:
Der er tre med korte bemærkninger, først fru Rosa Lund.";Kl. 21:47
542830;Time;;Kl. 21:47
542846;name_party;":
Tak, og tak til fru Lotte Rod for talen. Der er jo et spørgsmål, som –
synes jeg – står lidt ubesvaret tilbage, for fru Lotte Rod har brugt
rigtig lang tid på at snakke om, hvad De Radikale ikke vil på fami‐
lieområdet. Men hvad vil De Radikale så? Jeg har forstået, at den ra‐
dikale vision er – vi deler den også i Enhedslisten – at børns bag‐
grund ikke skal betyde noget for, hvad de får af muligheder senere i
deres liv, og De Radikale mener så ikke, at omsorgsdage kan være
en brik i det her spil. Men hvad kan så?";Rosa Lund
543378;Time;"Formanden:
Ordføreren.";Kl. 21:48
543413;Time;;Kl. 21:49
543429;name_party;":
Når jeg giver svaret med børneudspillet, er det, fordi det er det, der
står først, og det, som kommer til at fylde mest for os. Der er jo ikke
så lang tid til, at Folketinget skal på sommerferie, og derfor er det
rigtige svar til Rosa Lund, at der, hvor vi som Radikale Venstre og
som regering har tænkt os at sætte ind, er med vores børneudspil.";Lotte Rod
543787;Time;"Formanden:
Fru Karina Adsbøl for en kort bemærkning.";Kl. 21:49
543851;Time;;Kl. 21:49
543871;name_party;":
Grunden til, at jeg tager ordet, er, at jeg sådan blev lidt provokeret af
ordførerens tale, og det gjorde jeg egentlig også under Socialdemo‐
kratiets ordførertale. For man bryster sig med, at man har gjort så
meget godt på området. Men så skal jeg bare lige have ordføreren til
at bekræfte, at ordføreren anerkender, at regeringens politik har øget
den økonomiske ulighed i Danmark.";Karina Adsbøl
544266;Time;"Formanden:
Ordføreren.";Kl. 21:50
544300;Time;;Kl. 21:50
544316;name_party;":
Er det i forhold til familierne, eller hvorfor spørger Dansk Folkepar‐
tis ordfører, som hun gør?";Lotte Rod
544425;Time;"Formanden:
Fru Karina Adsbøl.";Kl. 21:50
544466;Time;;Kl. 21:50
544477;Time;;Kl. 21:48
544493;name_party;":
En del af det svar ligger i det børneudspil, som vi er lige på trapper‐
ne med, og som jeg ved at fru Rosa Lund er virkelig spændt på at få
lov til at se hvad der ligger i. Og jeg må desværre skuffe fru Rosa
Lund og sige, at hun kommer til at vente et lille stykke tid endnu.";Lotte Rod
544780;Time;;Kl. 21:48
544800;name_party;":
Ordføreren spørger, som hun gør, fordi netop ordførerens tidligere
formand, Margrethe Vestager, i Politiken har indrømmet, at regerin‐
gens mange reformer har været med til at øge den økonomiske ulig‐
hed, så den økonomiske ulighed er blevet større. Så når ordføreren
siger, at regeringen har ført sådan en fremragende politik, er det ba‐
re, at man må sige, at den økonomiske ulighed altså er blevet større.
Jeg skal bare høre, om ordføreren ikke kan bekræfte det.";Karina Adsbøl
545277;Time;"Formanden:
Fru Rosa Lund.";Kl. 21:50
545314;Time;;Kl. 21:48
545330;name_party;":
Det syntes jeg var et lidt utilfredsstillende svar. Jeg synes, at fru Lot‐
te Rod, uanset hvad der ligger i regeringens børnepakke, godt kunne
give Folketinget nogle svar på, hvad De Radikale vil med familiepo‐
litikken. Fru Lotte Rod er selv inde på, at bedre barselsordninger
kunne være en mulighed. Måske kunne hun prøve at uddybe, hvad
det kunne være; det går jeg ikke ud fra er noget der ligger i regerin‐
gens børnepakke, men jeg har jo endnu ikke set den, så jeg ved det
ikke. Men fru Lotte Rod kunne måske prøve at give nogle svar på
det.

Formanden:
Ordføreren.";Rosa Lund
545912;Time;;Kl. 21:50
545928;name_party;":
Altså, det, der er vigtigt for mig i det her, er jo, at vi som regering
har sat et mål for, at vi vil bekæmpe fattigdom, og det er vigtigt for
os, at der ikke længere er så mange børn, der skal vokse op i fattig‐
dom, som der var under den tidligere regering. Det er også derfor,
jeg fremhæver det, at vi har afskaffet fattigdomsydelserne, som en af
de store sejre, også familiepolitisk, fordi fattigdomsydelserne jo net‐
op betød, at der var flere tusinde børn, som voksede op i fattigdom.";Lotte Rod
546430;Time;;Kl. 21:51
546441;Time;"Formanden:
Ordføreren.

Formanden:
Så er der en kort bemærkning fra Trine Mach.

Tirsdag den 19. maj 2015 (F 25)

87";Kl. 21:49
546571;Time;;Kl. 21:51
